created_at,text
2021-12-03 6:19:15,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:18:58,I created the new me! I need Nicki Minaj's wig person stat! Barack Obama are cool.
2021-12-03 6:18:57,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:18:49,"RT @BaddCompani: Today I'm a Happy Man. Here me out.
In 2011 Obama did an Executive Order on the Mob. He hired Bobby III Sticks to head tha…"
2021-12-03 6:18:48,RT @DominofromAZ: @KariLake's husband made one donation to @Obama &amp; now @KariLake is guilt by association of being a @JoeBiden supporter.…
2021-12-03 6:18:45,"@detachment_red What were people preoccupied with in April 2009?

The Great Recession.

What happened the following… https://t.co/vlbe4oQnvs"
2021-12-03 6:18:44,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:18:36,"RT @justinamash: Trump: https://t.co/pEEPeIHWYy
Obama: https://t.co/hwtzigUPOk

My principles don’t change based on the president or party…"
2021-12-03 6:18:24,I agree. My boy was singing harder than Whitney https://t.co/n5LrqVZvq4
2021-12-03 6:18:18,always thinking about what if obama had had the courage to declare the senate had declined their opportunity to giv… https://t.co/akfGDIlI76
2021-12-03 6:18:12,@RachaelTrummel @JoyAnnReid Now you’re straight up lying or you’re completely ignorant. All of those were her publi… https://t.co/BLiW2asJb4
2021-12-03 6:17:58,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:17:56,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:17:48,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:17:45,"@MSNBC In May 2009, President Barack Obama nominated Sotomayor to the Supreme Court following the retirement of Jus… https://t.co/Wqr4R8BDfN"
2021-12-03 6:17:37,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:17:35,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:17:29,"Judge Amy Berman Jackson, who has been involved in several high-profile cases since being appointed to the federal… https://t.co/jZoGJmXfg2"
2021-12-03 6:17:24,RT @docrocktex26: White supremacy’s positioned to tip the scales on Roe b/c it tipped the scales on the VRA in 2013 in response to Obama an…
2021-12-03 6:17:14,"RT @AngelTurnon1: @formatlife @TinaHar37983123 @hknightsf I don't buy it. For someone who ran a department in DC dubbed ""The Plantation"" to…"
2021-12-03 6:17:13,"@horsewater3 What were people preoccupied with in April 2009?

The Great Recession.

What happened the following ye… https://t.co/W4jgR3qe1b"
2021-12-03 6:17:08,"RT @Ihelpu2c: Judge Amy Berman Jackson, who has been involved in several high-profile cases since being appointed to the federal bench in 2…"
2021-12-03 6:17:07,"RT @DahBunnynoze: @thehill @RepDanCrenshaw Yeah, that certainly explains why Putin hated Obama and Biden, but loved Trump. 

I think Stalin…"
2021-12-03 6:16:47,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:16:40,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:16:36,Obama is the most racist ever
2021-12-03 6:16:33,"Judge Amy Berman Jackson, who has been involved in several high-profile cases since being appointed to the federal… https://t.co/GnC50wVbwa"
2021-12-03 6:16:31,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:16:28,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:16:16,"@VoteFiore Yeah, I think it will be Michelle Obama and I don't think that he will run again."
2021-12-03 6:16:14,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:16:08,@WorldAltMedia Go figure.  Kilary Clinton &amp; Obama escapes even meme jail 😶
2021-12-03 6:16:08,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:16:07,@farooq131131 @sachinpachre @ImranKhanPTI Yeah even Barak Obama was a ice cream seller. You don't need to get gradu… https://t.co/GrjqT9rbb9
2021-12-03 6:16:01,"@Clintonite33 Voting record: Clinton, Clinton, gore, Kerry, Obama, Obama, Johnson, want to vote for gabbard, ended up voting Jorgensen."
2021-12-03 6:15:56,"RT @NurseFreedom: 🤮 Obama, Fauci visit DC elementary school to promote COVID shots for kids - LifeSite https://t.co/4bi7UqsCis"
2021-12-03 6:15:53,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:15:48,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:15:45,RT @COdendahl: Obama‘s video message to Angela #Merkel. https://t.co/MHzbdwDNzp
2021-12-03 6:15:33,Biden fires health workers who got us through Covid.  Gives their jobs to foreigners. Who will overstay their visas… https://t.co/GWGT0aJdiO
2021-12-03 6:15:32,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:15:29,I won’t lie she was dressed…not better than Michelle LaVaughn Robinson Obama but she served https://t.co/Y8vj096rae
2021-12-03 6:15:20,@BillVillayne @GeorgiaBoyCore1 These points are non-sensical. They show your political naiveté. Politicians need to… https://t.co/2X7KSF3X6S
2021-12-03 6:15:18,Best part of criminally underrated Miami Vice is all the Colin Farrell Gong Li sex scenes are scored to Audioslave.… https://t.co/abqEQ8IkTD
2021-12-03 6:15:16,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:15:16,"@noradunn During Obama-Biden, there was also the ""rule"" of ""No Drama.""

Sure, O stepped into it (the beer summit to… https://t.co/Cg9uCVDBXB"
2021-12-03 6:15:09,@Deja__obama I drop my a1 sauce n ain’t nun where I’m at I’m finna eat it dry
2021-12-03 6:15:05,"@gamerfanatic1 It was a mistake but an honest one...hey, I voted for Obama!"
2021-12-03 6:15:00,@dannyelhaj @JenAshleyWright Obama moment
2021-12-03 6:14:56,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:14:50,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:14:45,"RT @fOrGiVeNcHy: Libya blossomed under Pan-Africanist Gaddafi until the U.S. bombed Libya back to the Stone Age

Obama calls #Libya his “wo…"
2021-12-03 6:14:42,@thisisjuicyman @Eve6 Hell you can go back to the Obama administration for that. Ginsburg was so busy playing DJ He… https://t.co/YZJjjGc5ye
2021-12-03 6:14:36,RT @ggreenwald: The reason I quickly built a large readership when I began writing about politics in 2005 was so many Dems loved my work de…
2021-12-03 6:14:28,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:14:23,Obama Gaming
2021-12-03 6:14:16,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:14:08,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:13:58,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:13:50,"@leebrek @DrPaulGosar 🤣🤣🤣 Really? Ole Stankfanger Joe is the horse you are betting on?  The man that your Demi-god,… https://t.co/7yivDmmSVw"
2021-12-03 6:13:50,Except Obama *couldn't* just override Congress.  Balance of powers and what-all. https://t.co/YLMr0SWuim
2021-12-03 6:13:47,"RT @Ellisonx: @chipfranklin we wouldn't be in this mess if the Democrats had legislated abortion, healthcare, and voting rights when Obama…"
2021-12-03 6:13:46,RT @PaulCogan: Just Saying: McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Court…
2021-12-03 6:13:37,"RT @ggreenwald: Having lived through the Bush-to-Obama handoff, 2 things were obvious once Biden won:

1) He would continue most of Trump's…"
2021-12-03 6:13:35,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:13:28,"RT @DearDean22: Folk illogically mad that Pres Obama didn’t “force” RGB to retire, or mad that she didn’t retire on her own.. while there’s…"
2021-12-03 6:13:28,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:13:26,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:13:25,@Tigerfists88 #PeoplesChamp.!!💪❤️ Obama #news Biden #p2  https://t.co/hpq2wj4g8k https://t.co/SWqe00hcEw  Please RT. #t4a #ySfq
2021-12-03 6:13:24,Obama is black pride? Or a black traitor? The only criterion is that he was elected president and did not change th… https://t.co/ymlITIOuFv
2021-12-03 6:13:14,@ThomasSowell You mean like hundreds of years ago?  Stuff like this just gets passed around by ignorant racists tha… https://t.co/vDa4p8O2w7
2021-12-03 6:13:08,Can Michelle Obama lead the Democrats to victory in 2024? — RT Op-ed https://t.co/BUuiLf7p8p
2021-12-03 6:13:01,"RT @Donmel21: NYC hospitals reach $71.5M settlement with victims of perv doctor Robert Hadden
So Maxwell if found guilty could face 100 yea…"
2021-12-03 6:13:01,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:13:01,"RT @ObamaFoundation: President and Mrs. Obama's first day in Chicago was full of energizing conversations with young activists, organizers,…"
2021-12-03 6:12:56,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:12:44,@fredmiracle2 @ProudSocialist Thanks Obama
2021-12-03 6:12:32,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:12:11,"""Obama could've—"" https://t.co/FWJjwYKl2H"
2021-12-03 6:12:07,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:12:05,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:11:59,"RT @ggreenwald: Having lived through the Bush-to-Obama handoff, 2 things were obvious once Biden won:

1) He would continue most of Trump's…"
2021-12-03 6:11:56,"RT @BaddCompani: Today I'm a Happy Man. Here me out.
In 2011 Obama did an Executive Order on the Mob. He hired Bobby III Sticks to head tha…"
2021-12-03 6:11:54,Tell me why this white girl just sent me a video of her silently nodding while zooming in on a Barack Obama poster
2021-12-03 6:11:54,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:11:51,"RT @dilanpcook: questions for those blaming voters
1. why didn’t Dems codify Roe when they had a supermajority in 09-10 after Obama ran on…"
2021-12-03 6:11:39,RT @AKabelo: Relax everyone runs their own race at their own time. Obama retired at 55 but bidden started at 70. Someone became CEO at 25 a…
2021-12-03 6:11:31,The bush-Obama-Romney-brown timeline https://t.co/9H4oZh810f
2021-12-03 6:11:29,"RT @ObamaFoundation: President and Mrs. Obama's first day in Chicago was full of energizing conversations with young activists, organizers,…"
2021-12-03 6:11:28,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:11:28,@yagirlprettyp_ @EmmaBanq @Mzhy_99 @coolnameliz1 @NY_ACTIONS The Republicans struck down every gun bill. Don't you… https://t.co/dwYpmVjulE
2021-12-03 6:11:04,"RT @DearDean22: Folk illogically mad that Pres Obama didn’t “force” RGB to retire, or mad that she didn’t retire on her own.. while there’s…"
2021-12-03 6:11:04,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:10:59,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:10:59,@awkwardupcycle @MissFlyByNight She should have retired during President Obama's first term.
2021-12-03 6:10:55,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:10:48,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:10:45,RT @kvconner: I can barely keep my head up so filled with despair today from yesterday's SCOTUS display of ultra-conservative bias - until…
2021-12-03 6:10:44,RT @QasimRashid: In case you’re looking for the perfect holiday gift. Excited about this latest design from my wife Ayesha’s small biz @Equ…
2021-12-03 6:10:39,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:10:35,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:10:14,@AmericanPartyPC @Drinkin_Bros Because Joeobama's is building black badder his a busy wu man . Man come on man. You… https://t.co/M5W25RMS00
2021-12-03 6:10:08,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:10:04,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:09:58,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:09:55,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:09:51,@awkwardupcycle @MissFlyByNight If she had stepped down during Obama’s administration he would have been able to ap… https://t.co/mD3iaBjzxL
2021-12-03 6:09:50,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:09:44,"@mxtaliajane You're claiming liberal people were ignoring the importance of the Supreme Court in 2016?

Is that why… https://t.co/GDrmnDLzGt"
2021-12-03 6:09:41,@redsteeze By his standard  we can blame Obama for getting Trump elected and the kicker is Biden was VP so we end up back at Biden anyway 🤣
2021-12-03 6:09:40,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:09:39,"RT @queerBengali: If you need Obama and Bill Clinton level charisma to get out and vote, you’re kinda the problem here."
2021-12-03 6:09:39,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:09:21,RT @annawilding: Excited 4 my drop with blessings from #VinScully❤️Read about this historic moving moment legendary @TheVinScully 90ETH #NF…
2021-12-03 6:09:18,"RT @calebmaupin: The same celebrities who got shrill &amp; full of performative rage over Jussie Smollete’s fake hate crime....

...were silent…"
2021-12-03 6:09:18,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:09:16,RT @annawilding: I dropped an iconic NFT for $410 000 or 90 ETH Click link historic moving moment of legendary  #VinScully with Vin Scully'…
2021-12-03 6:09:08,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:09:08,RT @SongOfSickness: @colinkalmbacher @WaitingOnBiden Just so we're clear on codifying Roe v. Wade: it is now 11 months since Biden said he'…
2021-12-03 6:09:02,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:09:01,RT @SunflowerSoul71: Every single time Hillary has run for office she has had MORE votes than her opponent.  Even more than Obama in the 20…
2021-12-03 6:08:57,RT @SpeedyMorman: a year ago today I interviewed president obama in a sweatsuit https://t.co/aE6fpPhYqW
2021-12-03 6:08:51,@IyahBa @KweenInYeIIow @Fly4_A_WhiteGuy So if Obama had lost would it have been Hillary's fault? Because less of he… https://t.co/hdkXehtSaV
2021-12-03 6:08:49,@BatiTheBat @Prins_Orange @SpaceCadet9661 @InspiredMinds81 @10ieMB @OhFuckItsRayner @soetsappies @SkyeZedA… https://t.co/bAexLH984I
2021-12-03 6:08:45,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:08:40,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:08:35,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:08:31,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:08:28,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:08:27,"RT @HeshmatAlavi: #Iran has been violating Obama's 2015 nuclear deal since day one

Obama's unbridled appeasement of Tehran's ayatollahs al…"
2021-12-03 6:08:20,"RT @BryanDawsonUSA: 1) They said “both parties are the same.” Said Gore wasn’t pure enough, handing White House to Bush. Turned on Obama &amp;…"
2021-12-03 6:08:20,"RT @cchukudebelu: Jack Dorsey (@Jack), has done more to advance the cause of freedom of expression, democracy and human rights in Nigeria o…"
2021-12-03 6:08:11,"RT @JJnyfrmtheblk: @LoveBozandJane @BrewmasterNY @MissFlyByNight Yes I cried like a baby, especially when Obama wiped that tear….AND it was…"
2021-12-03 6:08:09,RT @jonstall2020: Hillary made 4.4 MILLION Obama voters stay home. https://t.co/28yvm45Ggg
2021-12-03 6:08:07,"RT @ObamaFoundation: President and Mrs. Obama's first day in Chicago was full of energizing conversations with young activists, organizers,…"
2021-12-03 6:08:04,"@BernieBroStar And Hillary also fumed, ""Shame on you Barack Obama"""
2021-12-03 6:07:55,"imagine if the obama administration had hired iggy azealia and charli xcx to do an official ""healthy"" remix of ""fancy"""
2021-12-03 6:07:46,RT @Abbas_Muntaqim: Barack Obama’s presidency strengthened neo-colonialism as well as imperialism.. Obama himself imitated and acted like e…
2021-12-03 6:07:45,@JoeBiden Obama said it best: “never underestimate Joe Biden’s ability to f—- things up”.
2021-12-03 6:07:26,"@realLizUSA Good for him! 

Barack Obama has a Grammy, an Emmy, a Nobel Prize, 2 terms as President and a Twitter a… https://t.co/AVQ2PjhmAs"
2021-12-03 6:07:18,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:07:18,"@Magicalcatwhip if obama isn’t black, then what is he? being both black and white is being both black and white, he… https://t.co/HwVibBO55T"
2021-12-03 6:07:07,"RT @ICareAboutEth: Not only #Ethiopian PM Dr. Abiy Ahmed, who is fighting with the #TPLFTerroristGroup, but also US President Barack Obama…"
2021-12-03 6:07:03,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:06:58,"RT @BarackObama: In 2011, my Administration made a pledge to prepare 100,000 new STEM teachers over the next 10 years. I couldn't be proude…"
2021-12-03 6:06:57,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:06:52,RT @donwinslow: The same Mitch McConnell who stopped President Obama's Supreme Court nominee and laughed about it and who put 3 Supreme Cou…
2021-12-03 6:06:46,"@Sandmonkey As that war criminal Obama said at that other war criminal McCain’s funeral, the two parties are in a “intramural” contest."
2021-12-03 6:06:44,"RT @BarackObama: I’m always inspired by young leaders like Rachid Ennassiri, who is helping more people in Morocco get involved in the figh…"
2021-12-03 6:06:44,"RT @laurenboebert: On Black Friday, there were 187,585 background checks conducted for firearm purchases in America.

Brandon is giving Oba…"
2021-12-03 6:06:41,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:06:40,"@LeaderMcConnell 🔴Reagan took the deficit from $70 Billion to $175 Billion

🔴Bush41 took it to $300 Billion

🔵Clint… https://t.co/DlJRYm1E7r"
2021-12-03 6:06:39,Tucker Carlson speaks on the Jussie Smollett hate hoax.  Remember that all kinds of leftist politicians including K… https://t.co/aEKZRKspYq
2021-12-03 6:06:31,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
2021-12-03 6:06:24,@Iilizanotto THE WAY HE SAYS OBAMA GETS ME EVERYTIME
2021-12-03 6:06:22,"RT @TrishR99: @margaretthrosby @AlboMP As Michelle Obama said “ when they go low, we go high”.  Well done, @AlboMP"
2021-12-03 6:06:20,RT @TheAnything_Bot: Megamind knows what Obama's last name is... https://t.co/yyHkfi7HW8
2021-12-03 6:06:15,"To the neolibs complaining about us turning into a real-life version of The Handmaid’s Tale:

Maybe if you hadn’t t… https://t.co/bV2DWGDXxt"
2021-12-03 6:06:10,@ItsProbsJasmin A lot of people are starting to have a problem with that because of the erasure it causes.The black… https://t.co/nTlt5FpaRE
2021-12-03 6:06:07,"RT @Wizarab10: She was a Standford graduate working at a top Law Firm earning $120,000. He was a bright student and President of Harvard La…"
2021-12-03 6:06:07,"RT @ramsincanon: People forget that those Obama hundred days were a blank check. Popular rage was near unanimous. His mandate was immense,…"
2021-12-03 6:06:05,RT @AKabelo: Relax everyone runs their own race at their own time. Obama retired at 55 but bidden started at 70. Someone became CEO at 25 a…
2021-12-03 6:06:00,@marceelias Same as Obama's dog. Still fair enough?
2021-12-03 6:05:58,"@adaIpha @jenny2x4 They all conveniently forgot about the Dem Voters rejecting Hilary in 2008, So obviously the DNC… https://t.co/vR1LCP0ilI"
2021-12-03 6:05:52,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:05:47,"RT @spectatorindex: US Presidents since Angela Merkel became Chancellor of Germany:

- George W. Bush
- Barack Obama
- Donald Trump
- Joe B…"
2021-12-03 6:05:42,"RT @BaddCompani: Today I'm a Happy Man. Here me out.
In 2011 Obama did an Executive Order on the Mob. He hired Bobby III Sticks to head tha…"
2021-12-03 6:05:32,"@4YrsToday Yes and also to Biden and Obama and anyone in politics and celebrities too, what ever questions you have… https://t.co/AOcThyOnqJ"
2021-12-03 6:05:30,RT @johncarlbaker: Seems undeniable to me that the real opportunity to reform what passes for American democracy was the early months of th…
2021-12-03 6:05:19,RT @BernieBroStar: The 2016 primary was not even ugly compared to the 2008 primary. Hillary's 2008 team did some racist shit to try to harm…
2021-12-03 6:05:15,RT @LinusTechTip_: He said this .   obama SAID this
2021-12-03 6:05:04,Barack Obama so hot ugh
2021-12-03 6:04:59,RT @askthedr: Ask The Doctor and the crypto community wants $shib on @RobinhoodApp ....lets go @christine_hall @vladtenev ☝🏾
2021-12-03 6:04:42,"RT @DearDean22: Folk illogically mad that Pres Obama didn’t “force” RGB to retire, or mad that she didn’t retire on her own.. while there’s…"
2021-12-03 6:04:41,@aimeeterese @__spicywhite @Maarblek @Normal0neHaver @turrible_tao @DwightKSchruteA @emeriticus BTW I don’t 100% bu… https://t.co/ALQoza72n0
2021-12-03 6:04:40,RT @rodmickleburgh: Did Hillary Clinton run a good campaign in 2016? No..but neither she nor Bernie Sanders supporters are the villains her…
2021-12-03 6:04:29,RT @wolfofwallst: SHOW ME THE SHIBA INU
2021-12-03 6:04:21,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:04:15,"RT @MohammedMahmude: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won…"
2021-12-03 6:04:13,"hotpocket straight in Iran, bashes Obama’s idea"
2021-12-03 6:04:13,"@DonaldJTrumpJr OK JR!

https://t.co/ahtQqALKK6"
2021-12-03 6:04:04,RT @itsJeffTiedrich: remember during the Benghazi investigations when Obama blocked access to documents and Hillary invoked the fifth amend…
2021-12-03 6:04:03,"RT @ShytoshiKusama: @wolfofwallst I'm sorry bro but #shib is NOT useless. Always open to discuss so you can see the vision. Until then, I l…"
2021-12-03 6:03:58,@Johnvar21509463 @Variety Thanks Obama Our Forever President .
2021-12-03 6:03:57,@TheOmniLiberal Cool obama timeline
2021-12-03 6:03:56,"RT @Futurical: Obama won a Nobel prize, attacked another country (Libya), called it a mistake, and life moved on. PM of Ethiopia won a Nobe…"
